cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgxZSJae1zg_c1kwLAV4AaABAg,Sampai bos besar y turun tangan. Kalau gak viral mah diam2 bae tuh petugas pemalak nya,3 minggu yang lalu,@AzkaAlexi,UC_-ehSJqRIutGBgw6O7tMrQ,21,,https://yt3.ggpht.com/ytc/AIdro_njMp9P5pDrqRaj4oHRodXslSma01EB2tIA4mBbGR7rDJoi92M1smujcI3N84wSKYdkGA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502718.10502
UgxfgWhEntJxceo5OWZ4AaABAg,"Astaghfirullah kalau bea cukai begini terus, mudah""an Indonesia bubar aamiin",3 minggu yang lalu,@chandrachaniago3513,UCZL5NEuUEB951XGfX8lucKg,0,,https://yt3.ggpht.com/LyjZHkyUxCY4GQDBHidpWPYdtPxdDZXvfi4K_ggiE-ajId6JpwYu8lftaAnzRAkp9wGIgSEmfA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502718.107025
UgwEwrsR9sVfElEHAhx4AaABAg,dari dulu di benahi mulu😅😅.. jiwa korupsi gak mungkin ilang.,3 minggu yang lalu,@tentaraallah5859,UCREYzYrGjQnv1uXKLLl4cLw,23,1,https://yt3.ggpht.com/ytc/AIdro_l2z4akvzN0pUnm_fzWTfHB12AFTiDJjGACIqJE1rxXr7A=s88-c-k-c0x00ffffff-no-rj,False,False,1714502718.110029
Ugy1-FSuyJxrQT48MBV4AaABAg,"Sudah pada kenyang baru bebenah, merdeka sudah lama bro, selama ini pada kemana???",3 minggu yang lalu,@unikaunikaaries6966,UCDnNikEPUiQxOYrgJg7Z2Zg,13,,https://yt3.ggpht.com/5Mr7F7meLNdygiROT6gCh1uudh0fK20Ob3yw5g6ATKFbPCQshhigRaBh1hPQ0ufQWpADC75ZCQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502718.113024
Ugwc7ZvwMoxzD36AMhF4AaABAg.A2nscHWk0sDA2nvIbpJ5WC,Wkkkk nah benar. Tar Ada aja alibi lain nya wkkkk,3 minggu yang lalu,@jinfu3222,UCGnpYsHo9oLL0lkRd4UQg4A,2,,https://yt3.ggpht.com/ytc/AIdro_l10fgGqyVcGdeK6G7IoA-SZ_oxIw0-tB1D419xFGYClA=s88-c-k-c0x00ffffff-no-rj,False,True,1714502718.369501
Ugwc7ZvwMoxzD36AMhF4AaABAg.A2nscHWk0sDA2upCiR5HOB,"Kalau dari prosedur yg saya tahu perlu bayar denda atau di viralkan dulu bang, kalau nggak viral prosesnya tidak di lanjutkan",2 minggu yang lalu,@darokikatani5665,UCTW8jff1FReXEu0hPOcK2Xg,1,,https://yt3.ggpht.com/ytc/AIdro_mMna0eqTxI40bTYxEwnQ3fotkoOzfA5jyFEak676LLhHAOgKlANhBVH3zso3FiQTxzlQ=s88-c-k-c0x00ffffff-no-rj,False,True,1715107518.371417
Ugwc7ZvwMoxzD36AMhF4AaABAg.A2nscHWk0sDA2v6_Q0GSJR,Di bodohin nama nya,2 minggu yang lalu,@Khozali91,UCtGKcH0wbEX-1HK01zomIGg,0,,https://yt3.ggpht.com/GPglCKxxJ3h2jKtUEG2pAzr-HbNkrFby1LhiuxhZ-so8eh557IkeBXBSUgAJf-SYhVuWCI57=s88-c-k-c0x00ffffff-no-rj,False,True,1715107518.374406
Ugwc7ZvwMoxzD36AMhF4AaABAg.A2nscHWk0sDA321kGs3Yln,timpukin saja ke petugas nya😂,2 minggu yang lalu,@bayisan9e613,UCnupo59wCbK49Fc1BPC9Y9A,0,,https://yt3.ggpht.com/ytc/AIdro_nkNMPgMxynuoxZ64dbuatSN2Sdat7gTZl-Bern_2Wj-bM=s88-c-k-c0x00ffffff-no-rj,False,True,1715107518.377476
UgwEwrsR9sVfElEHAhx4AaABAg.A2nsEmseJ3yA2ozy5otgK4,"Benahi agar merampok masyarakat yang berbelanja, semakin rapi, menggigit tapi tidak menjerit.",3 minggu yang lalu,@ZoeAbidin,UCJT5JX1OfVIjezt5YfvTV-A,0,,https://yt3.ggpht.com/ytc/AIdro_kYiaS4IDl3VSDv19PvD6n9ru8AQGeZ_QRCF8aWwmsQkfWdV8ch_bpu2IJzgAGbP5wnOQ=s88-c-k-c0x00ffffff-no-rj,False,True,1714502718.594189
UgwcYn7VR27ojQQTE4l4AaABAg,Viral emang mantap,3 minggu yang lalu,@marukilmu6496,UCMaUhqXA8rLPb4z1nhL5Bvg,2,,https://yt3.ggpht.com/ytc/AIdro_nXLT6bXvctbz6IcP5dWnr3B0eq4ievEf2Uu2VVfXKfiQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.042629
UgwoC6bHGA5kg--OPeN4AaABAg,"Klu lihat kelakuan aparat bea cukai ini yg sering overacting ya jd ingat Rafael Alun, Sri Mulyani sdhlah ngga usah jd menkeu  lg deh emang kagak ada yg lain, yg pantas??????banyak kan!!!!",3 minggu yang lalu,@azmiganie9810,UCvxB_SCexofWOao3rQDMzjg,0,,https://yt3.ggpht.com/ytc/AIdro_kamlWhLaKuxQ-ZvxksLI_tAxYLz-cH2CGFeRN207o=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.045237
UgwtD40Lxyh5Oc9CW6h4AaABAg,sumpah dulu taun 2010 saya order barang diluar negri lerwat ems karena ongkir nya paling murah.. tpi sampe sekrang blm pernah keterima.. emang sih ga mahal cman sekitar 400rb an.. tapi kapok asli beli barang di luar negri .. untung aja jaman sekarang ada marketplace lokal...,3 minggu yang lalu (diedit),@peterpepenoficial2384,UCg7_j60YwuBAEwnqbtxNGLg,5,1,https://yt3.ggpht.com/8hpCheto38PWgSLqL4nfVYP6XfgvIjUSz174rDXVSS1DKJwMLxLpJih4hFjLJTIAL03Ay-7dUQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.047785
UgzI0-1q00EoL3PyQnl4AaABAg,"ini udah jelas ada indikasi korupsi, bu sri tlg diusut sampai tuntas dong, beri efek jera seberat2nya, kasian buat calon2 korban berikutnya, kami muak dgn oknum2 yg sangat tdk bertanggung jawap yg memperkaya diri dari hasil keringat rakyat, cuma bu sri yg peduli dgn kasus BC ini, kami gk yakin apakah menteri berikutnya akan peduli seperti bu sri, karena kasus2 diBC udah sering terjadi tapi selalu gk ada penyelesaiannya, kami mohon bu🙏",3 minggu yang lalu (diedit),@user-jm7bo6sl4z,UCdruqHb4jR5VmUXiw3I_Stg,27,,https://yt3.ggpht.com/ytc/AIdro_li0yM6cYLIOWjD11MRFrJBTyO1UpGuxl0HXyI_Shaix_AohWC1X6iVYA2plRVEmtsyaw=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.049817
Ugwlt4mKRucPUgTmbLZ4AaABAg,Doyan uang haram,3 minggu yang lalu,@affandirachmat186,UCmIB-g7YzrLOjz7KxgmOvBw,0,,https://yt3.ggpht.com/ytc/AIdro_nqxXvXcXIKk2m3vgVIv0GSvPhSYc-VoCos35vILf0=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.051786
UgxX44lJKS0QW2RLq-h4AaABAg,BEA CUKAI sarang koruptor,3 minggu yang lalu,@alvianarifinputra7506,UCVO3uGLZM0ycT7630Ay_edg,0,,https://yt3.ggpht.com/ytc/AIdro_nLZqMNIiEm-KoXZZThzRsqCYq1x8uVxC_0ZjkJKA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.054315
UgwncFCiBX9qbVWXswp4AaABAg,Pungli terussss yg bikin kita rakyat pada susah terussss ampun deh.,3 minggu yang lalu (diedit),@weiling9718,UC6NQHPXCn0D3peIRvJovl9w,0,,https://yt3.ggpht.com/7GJZ4eYyBAf3IhNzH-YKVIfazqK4MSWHoOTDUv35SHleM7hrvhmANwUdL5t_2glN3QXZjh76=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.056427
UgxIlXLMb3i9w-kKhxN4AaABAg,"bea cukai dan instansi negara lainnya harus lebih creative bagaimana agar pungli tidak terkespose..... kerjasama antar instansi harus diperkuat, pembagian hasil harus lebih adil..... para bawahan juga harus diberi training-training cara pungli yang cerdas..... agar target pungli bisa lebih maksimal..... 🤣🤣🤣🤣",3 minggu yang lalu,@calonmualaf7305,UCJRMw4GhZLjIjncjyF5G91Q,0,,https://yt3.ggpht.com/R5mmiyk61WREAxsTG-JyUML3teQ54rnG7-SpL6DUOq0jINW4k511vkS0BSMaQtUcTzvpV_D8=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.059001
UgzcE7KotYIrs5S08hd4AaABAg,"Indonesia itu kekurangan orang ber Akhlak.. Makanya ya seperti ini lah, walaupun slogan BUMN itu AKHLAK",3 minggu yang lalu,@riantorian9162,UCl1LZMbTtorSCvqrBl4f7Lg,0,,https://yt3.ggpht.com/ytc/AIdro_kH64byceCaeK_6nchzPidCWi-uvLgo3sVBnHBtkh21-6Q=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.061996
UgzNhZQzf0rEtSPht3x4AaABAg,Beacukai byk garong gk tahu malu udh di gaji msh serakah mkn harta rakyat kecil,3 minggu yang lalu,@yulimelani,UCVhzvYTxeiF6yafyZG_3Slg,0,,https://yt3.ggpht.com/ytc/AIdro_kD1sydI5aNdXB4uh_4nD0cl56TLKAJnEQtUB3EIAjVI4YY82xfeG1r4VqTnKy9-_eJVA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.064176
UgwaTma5uuNhLKXat5J4AaABAg,Arogansi bea cukai Dari dulu. Spirit menolong membantu melayani masyarakat zeerroooo....😅,3 minggu yang lalu (diedit),@miloscoopy2469,UCgMCgpAWvaDPcJfY7MmhF2w,36,1,https://yt3.ggpht.com/ytc/AIdro_kO4_YFEfK3ODw3QQTSbFjaG5_M3D8IST7z-VXZmnTEh-Aq3hi_OdWLaUpAEE2hmLQIiQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.066337
UgzyDlwrV0sMar7ZLp94AaABAg,"Keluar dia kalau itu benar di dia, coba banyak kasus yg mandeg dan tak di slskan, dia pura2 gaktau",3 minggu yang lalu,@dolphin338,UCU2Phltc2k7M6H6qaodcZAg,0,,https://yt3.ggpht.com/ytc/AIdro_mmKw9PZyapdm-VVF85p-1tUD16X9kw2JqP0Slr-yR6zDPf=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.06934
UgzaXHFbpSnxt4x7f5R4AaABAg,"Untung di viralkan,coba kalau tidak viral pasti yg di suruh bayar konsumen atau pembeli barang tersebut. Makanya harus segere di viralkan jika ada kejanggalan soal kirim mengirim barang via bea cukai jangan sampai konsumen di rugikan dengan kasus PUNGLI seperti ini.
Masyarakat harus selalu di ingatkan bahwa di kantor 2pelayanan pemerintah itu 'TIKUS2nya lebih banyak dari yg masyarakat perkirakan.",3 minggu yang lalu,@baladewa1971,UCfOot4zRK1tZlQfWSZxEc3w,4,,https://yt3.ggpht.com/ytc/AIdro_mrGO4je__-xFSbfHpIyGtIX1DMXQYwLKe2BTwaaMg=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.071357
UgzfEj3b2QSJfZI47dV4AaABAg,Ayook berani bersuara gaes.. Berani karena benar,3 minggu yang lalu,@febirusdian1465,UCCw7DL40OJwkbn4Nkp_Ja6Q,0,,https://yt3.ggpht.com/ytc/AIdro_mo7nK5ir9777sONtBJMpFQGw_4l0LfjI-ttHiG3g=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.074339
UgwWZ_L5ipsBDVKtzOd4AaABAg,"Kok msh diperintahkan, ya hrsnya pecat itu kepala bea cukai terkait bila sdh diinterogasi dan terbukti bersalah, jangan hy diimbau",3 minggu yang lalu,@hendrowibowo1210,UCbpCxmxUXvznllAqxuxPVFA,17,2,https://yt3.ggpht.com/ytc/AIdro_mCc5N2hmakVhagdDBr0aO076LceLvBJ96H9W_9B06X0ZUMzHxwxPsdCYbMP12-CTjgYA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.077368
UgxkEG3DTmzrFa2WsT94AaABAg,Menkeu tidak mampu mengendalikan anak buah baik dalam dalam hal bikin aturan maupun pelaksanaan di lapangan,3 minggu yang lalu,@ilatoolii5914,UCtik3DrMqHLd8Q7adbWtLKA,0,,https://yt3.ggpht.com/ytc/AIdro_kcfB7l-WuPWAsVQY4GVGJYURyYLs6NLFf96rxCJE-1yxQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.080014
Ugy__kcDz4oQ36WgfpF4AaABAg,Banyak garong berkedok bea cukai?,3 minggu yang lalu,@ariesalipiyanto3370,UC_nIidayn8fTPqK3RjaZFAw,0,,https://yt3.ggpht.com/ytc/AIdro_mLqv2FLOt6bS0dnLCu-a7FOk4huu4F94Z6tCk9UfzxYA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.082086
Ugz9TSx9NMbUz6lgdAV4AaABAg,Nga viral nga rame .!!!bulan depan kembali seperti sebelumnya lag!!! lanjutkan trus bea cukai!!!suka2 kelen aja !!!,3 minggu yang lalu,@antonsaja4804,UCTqbSim-pOka4D_7Rt5WKLw,35,2,https://yt3.ggpht.com/ytc/AIdro_mu-5sBzWrxFTqDnE_7CBF_xNW5XJg5jyHZ_oKhUQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.08457
UgxWjlEY_zu_8sUMUQJ4AaABAg,"Nunggu viral baru bener, ini antara gk becus kerja ap gmn",3 minggu yang lalu,@anakbarukemaren5224,UCC0XopTIab4Cb2sxL1HhV4A,0,,https://yt3.ggpht.com/rzMV03lxqAouQryOVuFjgqiLeZyGuomsnRzJx0z3lVLg-AbSWI3zU8Np19kBXe5IyB7_SgSH3g=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.086277
UgyaLWJ1qebHhmsnso94AaABAg,"Barang import dibawa oleh 1 orang berbentuk sepatu untuk dipakai sendiri. 
Klo untuk di jual umum baru kena cukai krn bertujuan perniagaan demi keuntungan sendiri.",3 minggu yang lalu,@ariesalipiyanto3370,UC_nIidayn8fTPqK3RjaZFAw,1,2,https://yt3.ggpht.com/ytc/AIdro_mLqv2FLOt6bS0dnLCu-a7FOk4huu4F94Z6tCk9UfzxYA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502719.088184
UgwtD40Lxyh5Oc9CW6h4AaABAg.A2nsBWxxfOgA2ntkkAtiwR,"Jaman SBY dulu enak2 nya impor. Dollar 9000an, bea cukai baik2. Jaman itu saya juga sering impor buat usaha. Sejak jokowi naik tahta, bea cukai jd kejem2, dollar udah ga masuk akal buat kulak dari luar negri. Ya udah... Ga lagi. Tp mmg itu tujuan jokowi ngabisin importir kecil2 an. Biar rasio impor-export ga jomplang2 amat. Soalnya dia impor dan utang gila2an buat infra struktur. Maka itu dollar juga naik.",3 minggu yang lalu,@emergencyexit858,UCYRiM7vzJerSspy5cFPpRRg,2,,https://yt3.ggpht.com/_s1-Bu3vyq8pfWrt-s1fO4YUO6y1MBIv7FIQTWJYIfmkbeL25LFGmutF2rBUY7qbn6WMp4Q0_g=s88-c-k-c0x00ffffff-no-rj,False,True,1714502719.918439
UgwaTma5uuNhLKXat5J4AaABAg.A2nryT4BSsZA2ozmQfy5pL,Membuat uang masyarakat sampai zero karena denda 20x lipat dari harga pokok.,3 minggu yang lalu,@ZoeAbidin,UCJT5JX1OfVIjezt5YfvTV-A,0,,https://yt3.ggpht.com/ytc/AIdro_kYiaS4IDl3VSDv19PvD6n9ru8AQGeZ_QRCF8aWwmsQkfWdV8ch_bpu2IJzgAGbP5wnOQ=s88-c-k-c0x00ffffff-no-rj,False,True,1714502720.197457
UgwWZ_L5ipsBDVKtzOd4AaABAg.A2nrrFHuc0zA2oDxm4FRX5,Pecat segera,3 minggu yang lalu,@ahmadiadi221,UCIsj5m4Iz2tL1PPzmjc0gHw,0,,https://yt3.ggpht.com/ytc/AIdro_l5qMx1tuQdcA0a7YDRGXiC2dzv3siPQoDUXK_bxFQ=s88-c-k-c0x00ffffff-no-rj,False,True,1714502720.443092
UgwWZ_L5ipsBDVKtzOd4AaABAg.A2nrrFHuc0zA2p-6ZNq5qO,"Gak bakalan dipecat, pimpinan dan bawahan banyak kontribusi untuk kekayaan pribadi oknum bea cukai.",3 minggu yang lalu,@ZoeAbidin,UCJT5JX1OfVIjezt5YfvTV-A,1,,https://yt3.ggpht.com/ytc/AIdro_kYiaS4IDl3VSDv19PvD6n9ru8AQGeZ_QRCF8aWwmsQkfWdV8ch_bpu2IJzgAGbP5wnOQ=s88-c-k-c0x00ffffff-no-rj,False,True,1714502720.446513
Ugz9TSx9NMbUz6lgdAV4AaABAg.A2nrjzAuvUcA2nyQnseFhe,"Iya, kalo viral baru ditangani. Padahal penumpang itu ada yg biasa menggunakan transportasi udara dan ada yg belum terbiasa. Biasanya yg sering kena masalah penumpang yg baru atau penerima kiriman dari luar negeri yg pertama, bnyk intimidasi yg membuat kita takut dan bs diperas sesuka hati. Indonesia dilawan!!!",3 minggu yang lalu,@user-bf6tn7xd6q,UC9NevramE417NU4eWjtvCqg,1,,https://yt3.ggpht.com/C1pFS_cHGRfegG0ceTSbYlnZv8sxnwQgTu0HS2hYhDxOV5nlLAhtcUK08cEvxJOt3wmschbO4_0=s88-c-k-c0x00ffffff-no-rj,False,True,1714502720.752266
Ugz9TSx9NMbUz6lgdAV4AaABAg.A2nrjzAuvUcA2sl11mRlQY,Dynasty Warrior ❤,2 minggu yang lalu,@andrianpharaoh,UC0gZtYeILEryfFhKETwcIYw,2,,https://yt3.ggpht.com/7Bgo6CPpWkox-U00LOA-Ouc2brOni_c3_a5gf2a8ci9B16JtGnZumVIDcZjodZr4I1ECfhPC3w=s88-c-k-c0x00ffffff-no-rj,False,True,1715107520.755227
UgyaLWJ1qebHhmsnso94AaABAg.A2nreTNHRAnA2o1NUUhlQa,"Kayaknya negara udah kehabisan lahan buat narikin pajak.... barang hibah SLB dipajakin ratusan juta, brg bawaan/ kiriman tki krn dicurigai utk dagang, disita dan dimusnahkan... kejam... kalopun benar brplah dibanding kerugian oleh koruptor2... hati nurani petugas bea cukai udah mati.....😢",3 minggu yang lalu,@yusufabdullah3579,UCULM7z3HvXyNAfopilrH8eA,1,,https://yt3.ggpht.com/ytc/AIdro_kneY-bi0bJKqNY0-E6E69YVph1lmLdW4KcpCnLeC7P6OeCu0cm50eTRv4gGnhAUKIjMw=s88-c-k-c0x00ffffff-no-rj,False,True,1714502720.997374
UgyaLWJ1qebHhmsnso94AaABAg.A2nreTNHRAnA2o2wstbWzm, @yusufabdullah3579  itulah penjahat kerah putih.,3 minggu yang lalu,@ariesalipiyanto3370,UC_nIidayn8fTPqK3RjaZFAw,0,,https://yt3.ggpht.com/ytc/AIdro_mLqv2FLOt6bS0dnLCu-a7FOk4huu4F94Z6tCk9UfzxYA=s88-c-k-c0x00ffffff-no-rj,False,True,1714502720.999375
Ugw5AZYRy_AP56Pvgpt4AaABAg,pajak gila²an sementara yg menggelapkan anggotanya sendiri,3 minggu yang lalu,@tacazimurah8234,UCyijPROWZTRk5GMGKNO4lmQ,0,,https://yt3.ggpht.com/ytc/AIdro_mxbYfEYu8m96u47P67tN5Eh2eC0sgZaCJBhYa-bznm=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.617658
UgxP2_b2niwQ_ece99N4AaABAg,Tunggu Viral. Baru berbenah. Nanti klo ga viral ya gtu lagi. Ya gtu aja trus muter2x,3 minggu yang lalu (diedit),@robbykurnadi9539,UCOltWo-dHvFqJqG-dkxbiIw,0,,https://yt3.ggpht.com/ytc/AIdro_lU0s-yD1aO8IedjH4dMv9t-lkaOXvjZhT1k8OGdZKLjg=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.62066
UgzxhzwmA0tfHYsZbi94AaABAg,Semakin ribet d Indonesia ada uang lancar....nunggu viral 😂😂😂 baru d urus...,3 minggu yang lalu,@rcie1,UCmmPFYNoCmTEKm6DXFqhAcA,0,,https://yt3.ggpht.com/puzHVJa0VhUyRBvXfiTbWFlfsnCVJA3eIeErMT3Xfp0Lgsul0LszHkVffw5mi86HcRTiFqxtv6I=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.622647
UgyycqY6B8-f9fyKaJV4AaABAg,Di bea cukai banyak rampok,3 minggu yang lalu,@abdulmamat8027,UC7hNxuAyve6pgiZ7KuDIPyw,0,,https://yt3.ggpht.com/ytc/AIdro_nzf_38osY0eh7aPQbfKu6wRof-DTAs7pSaNm9ZMqGPUJFfWyS5SFzzSHFBOz2qGsV8gw=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.625231
Ugx4U4aSebYckxeqo5d4AaABAg,Tukang. Peras rakyat,3 minggu yang lalu,@teukumochammadrizki1572,UCIUJQDs3cHe_iUtpWD5vhRw,0,,https://yt3.ggpht.com/ytc/AIdro_kC92hGyum-Z9_qkD1muJx9MlTwiHJfTIruGfgnoNiRdsU=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.627332
UgxjGAB90IcYqG6nu1J4AaABAg,Pecat aja bu kepalanya,3 minggu yang lalu,@diggiegeneral9928,UCrZsfYyAhJ7cwnIJauKL13A,0,,https://yt3.ggpht.com/ytc/AIdro_mlvopWNBFa6nHK1gPscjRwohC84wAUksdncInY2LY=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.629241
UgwvgVmOzF2Mu-s0PZV4AaABAg,Bea cukai sudah banyak makan barang barang HARAM,3 minggu yang lalu,@imadeirawan2765,UCVQBe1al8LydZ3GAePwmcLQ,0,,https://yt3.ggpht.com/5oVjyHdjc1dPR7Z9WOup1IQqi-HUF3yl--Syp0cx06aJXSHm1HJ3lhICqKp_5AfEXvymhoSNCyY=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.631327
UgytTE9V7s9tqhRtYPt4AaABAg,Itu mah case yang biasa hanya teknis saja. Yang perlu dibenahi Bu Sri disitu dari dulu sarangnya pungli 😮,3 minggu yang lalu,@heripurnama7455,UCN6maPi4yZBmU1Ak40YpmQw,0,,https://yt3.ggpht.com/ytc/AIdro_mE5WdlXRyjiiw6IONWFYW662daflo2OM5eWVTrT5Y=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.632922
Ugyyvx3HFOx2q5dvGQN4AaABAg,Tai,3 minggu yang lalu,@dederomdhoni6097,UChcOy5ZU1YJ-gy0L79ojvEQ,0,,https://yt3.ggpht.com/ytc/AIdro_m5DHdJOQs40hzoitGNZg5x-fmV6OYmJoszNAslGR0idT_rVnRjRUDprHsTC8XFm7CrIA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.6362
UgyEpeheWn9IF9pwiFB4AaABAg,Gudangnya pungli🎉🎉🎉🎉,3 minggu yang lalu,@ervfun3362,UCjEDTBCVxKO4dVfRyrumOBg,0,,https://yt3.ggpht.com/ytc/AIdro_kJUedU2WqwDpcrsmQAb-qEVpLxsjEuxfEMLyaoJb0l-nhb-fCqU55-F6mWWnxz_ZaYDQ=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.63817
UgzBX_t0ok1HfcyauNx4AaABAg,"Berbenah tuh dipecat2in oknum bea cukainya kan? borok jgn ditutupin, yakin masih banyak org jujur diluar sana",3 minggu yang lalu,@lukitowibowo7578,UCgtDUQJmiD-IfPqFL-fvKqg,1,,https://yt3.ggpht.com/3gvNtTjvUAlspxmB8Kh3yC1qNaWUTHubZp_cRmWKSsSEfib8nEvp6p6WZCGZl4bbDzLP9fsRZGM=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.641169
UgyidnUKjYha0oG4WpR4AaABAg,Bu Sri mulyani .superr   pengayom masrakat.,3 minggu yang lalu,@listiana6857,UCTC0_MBVn7oq-IyP7Vso7ag,0,,https://yt3.ggpht.com/ytc/AIdro_lrhib_tOCEFKeYo_oNke2XrGL24gHr0QMdylyNsls=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.643198
UgxoduYm7-hfupqBrvp4AaABAg,Pecat saja kepala bea cukai,3 minggu yang lalu,@propagandadunia5582,UCVODiZjRjsDX-VHN1yFiF7w,0,,https://yt3.ggpht.com/c1ln7QKgVtULoHUx13IwTB0LhxWjwsS-lumzxeTA0m-4_gqsdtSr5-fIijfsuczJHQpQ71WrpA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.645389
UgyyuVnFcO_MmrrgzNB4AaABAg,dirjennya ya harus mundur...lihat itu pejabat pejabat bea cukai yang super tajir,3 minggu yang lalu,@andarlumbantobing4208,UCvVDy7LzPXzIDrWpv36O1Rw,0,1,https://yt3.ggpht.com/ytc/AIdro_kBPGdlX384Mb_9tvEqU1G00qI74b99Cu_LUm25lmE=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.647887
UgynHkZJnm0gneMMWCt4AaABAg,"Pecat semua, ganti yg baru",3 minggu yang lalu,@QiuQiuChannel-ni3xj,UC1LPh_d2wsLDAiyZeKLykxw,0,,https://yt3.ggpht.com/qQYaANT41su564QkeIKm-95k6KfEqBd1THvBAWBZDFy20F9sbcwUl2L7qqFdPJ8boBEofUbfDBE=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.649886
UgzzeEPfaoDydYdfHId4AaABAg,Edan,3 minggu yang lalu,@Noventok,UC0uFG3ieTPd0rnxRRr8TpcQ,0,,https://yt3.ggpht.com/4N_Qi-DBLBz9_4jwApaUhRKU36cRn0tLKLZDGnCW1aHkCfbO422UfKJM6a_-9wz9NWQZSdxh=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.652802
UgxUn2VbTy-yUy8IjJ14AaABAg,"Yang mengeluh dan viral sebenarnya yang kena cukai terhitung kecil. Yang nilai cukainya besar mah santai saja dan tidak viral, kenapa?",3 minggu yang lalu,@adikrahwana7121,UCMS2KE_3AsAG18D1I_M93Sw,3,2,https://yt3.ggpht.com/ytc/AIdro_mv8HdVlMeQbR3msz5JQRsGWfX_Qu79A5blR5mPOxw=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.656013
Ugx7gQiyAzS4-2S4lA94AaABAg,"MEREKA BERBENAH KARENA DITEGUR OLEH IBU SRI MULYANI, BUKAN KARENA BANYAK KELUHAN.... DUUHH KALO BU SRI SUDAH TIDAK MENJABAT MENKEU LAGI APAKAH MENKEU BERIKUTNYA AKANKAH SEPERTI BELIAU ??? 😢",3 minggu yang lalu,@tjhiaheiro5254,UC_PmE8vfYKIMbKa2jGyAEtA,5,1,https://yt3.ggpht.com/ytc/AIdro_mZ5cC5_Py34HlwaSKTcmTpJOZMjqXUqQMI-cjjiwz7rKS0tHZRXgxNlq0RrJ-Ja5ccQg=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.659019
UgyHZYmXOxm2NLWeqXJ4AaABAg,"💁‍♀📝Apa waktu memungut tarif,BC gk memberikan penjelasan✏️🐤 https://youtu.be/0U-06YKvtzA?si=r6jD9o4aEpX5-Lx9atas rincian pembayaran?.Kalo yg kasus sepatu ternyata 24 juta adalah denda krn kelalaian pihak ekspedisi yg dibebankan ke konsumen krn kesalahan melaporkan harga beli sepatu",3 minggu yang lalu,@tadiralife752,UChH59E4daui4R95GDt9k75g,2,,https://yt3.ggpht.com/63yDpDMa_c_OD1sYAmSYBXwoo3SQ2rmD9FrHbIEXmr5Gw4VjeEhA6quQFx0k8NgrXq-rqn3moA=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.6621
UgwBbd4yLKprKkpDkwx4AaABAg,Banyak mafia d BC termasuk Hp wkkwkwkkw😅,3 minggu yang lalu,@sinaga6619,UCh9UmW0qiO9U0Bf_CEtcZlg,5,,https://yt3.ggpht.com/Iw7o7AZHyzQnMiSS3PFLOvbOMpfpbywyjaeSGEiDbVaR_ffrkr1qPqmQBYp9PgCTftGJjNlljg=s88-c-k-c0x00ffffff-no-rj,False,False,1714502721.663105
